object_id,object_guid,task_id,task_guid,wbs_code,task_name,role,ifc_relation
P2_R01-011,0ga7TB7urPGQdYwUtFDAjx,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-012,3gCHXs9dzR78PoqSIvTpBk,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-013,2_CgA_MhzLOAsi7zlbvaaJ,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-014,1gnYxaYJHKQRIOvR1xOWZl,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-015,1OI$3vILTRRxtrcl5u7oyQ,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-016,08e7y0F7fMVhOgtu6CF4HK,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-017,2_m2dh5avJa9_2JJTH0pTX,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-018,0ldfJQOjLIngfGZzpTyFTy,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-019,1hl3UMoEPQN89AxITB7mGu,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-020,3i3wLaXUDMredYAlOY9F0k,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-021,3gphtraivHahGtnlxwjjNE,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-022,2KXEplgyTPzvzIFHcY7gFr,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-023,27C7q4w_LOC89tM6Xiuscj,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-024,2THjCFSbrUIv6enfxnLxJm,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-025,05x49oePTNeOEPoL$RGSUX,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-026,0rM4OtEIDKcOWMvSOYNi1d,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-027,0QAd_0xmPLlv4oUnbEoW8z,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-028,2bzteFUL5Jh8p3umlmiSJI,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-029,2HIyy4yFfPUOO3cvTFL8OS,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-030,2k_nNN54fRDRooR81SHtTM,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-031,24vyN2olzRyOo5SIhvn9db,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-032,2jHcT9gU1KqBdMgzBJijpl,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-033,0WE7CH_svHEwu__Y_yFh7c,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-034,0sqCSW6VbKWwOzemvAHx4f,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-035,2UtYM$4UjPBgdtcl805iSg,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-036,3UhjmgyvzLGe4E1xpaT281,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-037,332da6BW9T7hgBDCyG$qIB,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-038,3X_rUDE$XGaBKeWbaVk_Mn,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-039,3OOfrZ5IvK5v8UUZL9DMSy,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-040,22VR0GGFnLHwHwsrZkp8hU,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-041,0hsfchUavJkv9jOPB5RNEC,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-042,04qRRWAcTO_gwFwfM5jaMj,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-043,1b5YLbJRfHkxMeideaf$tb,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-044,1cXU67b01RBwWlQ0sIjF8q,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-045,2lhYeSKxnKyeF01tkamezD,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-046,1iB4cfnWvQUgU40c96NSeb,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_R01-047,1i1CVDVVTOPg96a5YMDbRW,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-001,0M0iH79kLHGxJ5LaEtPSdE,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-002,26dTlXDoLUpvUY0_NJbnPa,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-003,1_QMF7AjTLwxAa6M2esmin,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-004,27ol26vjjI98uAomxzmXhe,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-005,0H62th8YfSwBrmUMmKkUdI,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-006,2sx4PJPELNI9FFyTorSMcU,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-007,2juDyzDpLKqwUvwlIWmBbp,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-008,1Spe8uX2fO5eB_i34LUJN4,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-009,1WV8L4uPTGnBLBHCXujZks,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-010,3rkGdSLtzGs8BTWe9iym6$,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-011,0fD$KA1qjItOrT87CcHsIo,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-012,1qlySKqdTL$wS_umVyqlts,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-013,0SULF2RtHGmAbm4oVaNZX1,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-014,1v4XrGxeDKQxXz8e4BXrjo,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-015,1FM45rqUnI7QVLxZp9XuTX,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-016,1WAb7piRzK5PWv8Vq19fox,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-017,0W2V_mPknGlw2xVLh09_Pu,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-018,2eF$vPKYbVSheIYqySNQuX,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-019,0UtrvUQr5NrQpWCni3uynJ,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-020,3Bynax09zRPv0s2q6dEyVb,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-021,3HcPo0izXVcRSmIHIJA75C,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-022,2ajIYGPATPvfScuQMYAhsP,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-023,1VzQIwjKrSO8$WqG7prtgh,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-024,2EcvYWzO9TzAGtsLrJF2ei,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-025,2dZQTskgXQmOYCHl$9mxNb,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-026,0dclXMfkjMLQyAAU4k2dK1,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-027,3XDphuOCfRHOL6tN$kqRjN,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y01-028,0VrfpolUXK1hwTeI6KThaf,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-001,3_rpQllVbOKfblemkjIv1I,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-002,2TEQw3VtHRJOvGuL3w7icu,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-003,1jNJ1$M$9HSeb8WpIsSwlG,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-004,0XX$FtAyjGVgnbgQJEWSin,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-005,2R1garEgzJqQdDOxL4EGZd,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-006,2xeA4GoC1MrxClbzjvQpFg,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-007,1SRa8RzgfRkxR207mDqr$c,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-008,3Oam7eeNHQR8tsNmWH62G3,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-009,1lFlgqWz5RIwOAfsPpjM0S,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-010,1WZE4OrrPPwBEzCUJ5zZ_w,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-011,1wmWB5nmDSegOMAHezrpBG,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-012,2cPvD2fnvR0h2_hIa1ZYZ$,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-013,1MXInfX6HOw9g5nFD7NE9T,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-014,0FJDb0HT1NLOeuAkLS$260,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-015,0TZ2bvMiXRYRpKUnAIi8dU,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-016,14dhcChK5N4O5dYSVcfWZV,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-017,1U2sW7_UzLGOQZcg_mbc6L,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-018,0wxp2FKufGF9CgIHqG7vIV,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-019,2Qhob$ZwrGhhJeaab6lk4r,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-020,2CRwX2vYrHxuBb_d74xVNu,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-021,0X6IVkqYvHOArC0TbYZ6Ky,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-022,2Een$xhZLQtBprPRjXwSrK,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-023,3r7QguALTTHOEkw4oViYzi,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-024,13G5qfv5LLFfJlpK6KhaB5,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
P2_Y03-025,3FFY3dSpDQdwABK7vkCFjD,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,OUTPUT,IfcRelAssignsToProduct
ZONE_C,0q2_uZzdrVsxsTXBPSE5Qa,C_shrubs,2hEwCNlHLLfwqMtDdNdGi_,PK.50.40.C,관목 식재 / C구역,SCOPE,LCS_WBS.ScopeObjectIds
lawn_C,1p635B579Ue8dBXvP_ghrm,C_turf,18Tkd5H2bNbfp2DnQiAhYt,PK.50.50.C,평떼 잔디붙임 / C구역,OUTPUT,IfcRelAssignsToProduct
ZONE_C,0q2_uZzdrVsxsTXBPSE5Qa,C_turf,18Tkd5H2bNbfp2DnQiAhYt,PK.50.50.C,평떼 잔디붙임 / C구역,SCOPE,LCS_WBS.ScopeObjectIds
green_C,0xSKiI1HfMM9XaOKMx74R6,C_mulch,18HPlXDF9SXuOM7vaDyxua,PK.50.60.C,수목 하부 멀칭 / C구역,OUTPUT,IfcRelAssignsToProduct
ZONE_C,0q2_uZzdrVsxsTXBPSE5Qa,C_mulch,18HPlXDF9SXuOM7vaDyxua,PK.50.60.C,수목 하부 멀칭 / C구역,SCOPE,LCS_WBS.ScopeObjectIds
BENCH06,1PKm$l7k9T09zfj6ArLesB,C_bench,2ZZuVLGG5HL9UR2dcuTRnL,PK.60.10.C,벤치 설치 / C구역,OUTPUT,IfcRelAssignsToProduct
ZONE_C,0q2_uZzdrVsxsTXBPSE5Qa,C_bench,2ZZuVLGG5HL9UR2dcuTRnL,PK.60.10.C,벤치 설치 / C구역,SCOPE,LCS_WBS.ScopeObjectIds
BENCH06,1PKm$l7k9T09zfj6ArLesB,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
CHAMBER_C,2IhHL6lirIew1ZMclMfFOK,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
CURB_C,0pZzj_wsXG0Pip1nBWHTLN,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-001,1NYMvE5ILU8gm3vg1UN72i,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-002,2LwZ4BzNLO0uQXO2SvekPT,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-003,3WCKa4RnfVFfXRKywJupFW,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-004,2WiDxLF75RYf7RQD27Q_as,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-005,1xs6ajYEXPFeIg1_R5aygJ,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-006,340wse$TTH9AA9DZxMuI98,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-007,3mrjTI8CPMGxBGH_NLbL0F,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-008,2QLpM_5mfVJQC6Ep6qgwCJ,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-009,0VWPR_oJXJqBlm5lZM$l$r,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-010,1j2eaynWnTChuPM5RnTK$J,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-011,3VZy8Q56HVUBT9v6iTwVAj,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-012,0zCWKuk4bSrQT_gUll3iSr,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-013,1Qu9Y4VPvI8QSVeQDFsgcW,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-014,1BCiDsgbHVJeeGjnV4c8tP,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-015,0E7lEDYSbNrALcsBqA4E4Q,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-016,0nj58s_i1VCOsmu5EFP1GQ,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-017,2sAv2f0y9SNQRX0STlhr$g,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-018,3NYLaHKibRuhozMjiyNc58,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-019,0VHIruTYTTTxcKg5YohOje,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-020,1mUY36l6HO_A0BN7rbpJ_W,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-021,2i38I4xgLMzBZMhqsSI5Ud,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-022,2AFZAlqPTSKBbsoubLeaj5,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-023,3mXTX8Q6HLLfasVSVQm1Kk,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-024,1HYU0LPCvI$vrqgpBtC7d_,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-025,3bJQJiDiDM7QmRG1qt5QLd,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-026,3ImQMWszbPDOUTISM$$NMl,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-027,0KWlfDxTfQohaUOQcnc73$,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-028,28dm_xvPPOzAlk35iXVLnL,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-029,38QFzX11nJRAZYpAxZki0q,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-030,1psr1n6AXTiepbYNL3e05d,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-031,00HqyoMsLO0gSOtdVEIt8J,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-032,1qwa6N2e5R8fBY_bCZt5MK,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-033,1DpgIZilbP7804Y1KC9tlw,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-034,3Ojce$eBTM98jRog6caZa_,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-035,0W3nzHvNzVMxUfOTv3jcUl,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-036,1iqKe5o$fVUP3gLrtpa5I5,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-037,1_gmCT1IzGJRTxf7rG3$m8,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
P2_B01-038,0960wVj6fL8fYtFZnmzpHF,C_check,0TLh3R24LJzPazNU4Uoi5b,PK.70.10.C,구역 마무리 검사 / C구역,INPUT,IfcRelAssignsToProcess
