object_id,ifc_guid,kind,category,name,specification,quantity,unit,zone,inventory_role,primary_wbs,wbs_codes,task_ids,task_count,library_global_id,quantity_note
P2_S01-094,29PiFaCOvILRHIxMpDgjJn,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S01-095,1CtZQAWSXMzepq2uaBNpR5,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_R03-001,2C7HcL1ezQQwv_LcGbsLaO,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-002,1ys5x7pcXNCv0Xi5TmbGpz,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-003,1lvC3XDhXQufGjMTYG3rWP,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-004,3b9vaiVdrReu0k98j$dMsP,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-005,2PRivOwW9VNuUOzJNC1Km6,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-006,1M7DbCUDHPH8HWukDThCc_,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-007,1p0LDVLRLPzR4h5P13Htur,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-008,0_ERlnnBfTDugZu$_L5QH$,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-009,1xDoz_yXjL7fGebA$X1Mq6,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-010,3vTIejixPK0QGzLwgJA9jH,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-011,1Gqbl1DU1HBxjzgQFLCsVo,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-012,3_4rXW_WvMhA6vZbL76WHI,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-013,0d4vRAQjDUNxJ0tVVB0HsL,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-014,2ywJGX0KvOUhAucWSIYwjP,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-015,0HamKLGJHGwQezYYD9Avq6,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-016,0be43HZSDPKg7BWdha3fQy,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-017,1aJvheSx5S1uVHb$Ad7tNF,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-018,2RnalGdSLTm8Y_k9RSOrFf,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-019,3vrR3taxXUJhWrChWaO7cb,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-020,2FyLBtudDNWBG8yjISab6n,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-021,1YOU7y3K1JBeRUxnTH2IDQ,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-022,2oQqVZ8mvVMe0rU9yiHvhG,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-023,2NiJThPrHPzOtgabjoFLgJ,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-024,32$_t4EBfJbRGDOvEaKANU,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-025,3nom9bvF1VNQKxr_QQYPI1,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-026,0Cg5b1nUfVRQcKkVIzzAPx,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-027,25WLYHTdTNyxkcAqy$fbD4,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-028,2PLxBply9KcOtdO1hX5oet,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-029,3tYXHHz8zRdxBX6lxUJXtn,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-030,0XlZJjA8PSgOza8AGPadFA,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-031,25Y8LQHT1UnwKrO$MjbEhf,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-032,2fqQlDxPXLX8$nGBlQy0FG,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-033,2ApB9owwvJe8iIfnbf6XiL,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-034,0uWUEIc3bQbRZQLXAv0BCt,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-035,0gE7XTeg9UCxRk_sNFRYtD,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-036,3sY0mVJSPGgO69v7FzOThX,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-037,1XaTKWsIfJDQGr5YW8SjZg,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-038,0zUH97VuPVefMI3gi$P$gf,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-039,1Q8g7NuYnUnhR6Y5NCcP2x,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-040,3IvRzWHuLOiPNWxYqrl7oM,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-041,302PGIBvrQ$fdD0eYsfvSX,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-042,0If1iBtWDUveixsKq9L8c8,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-043,3P8U0B8h9GMfSKPNTeMYIs,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-044,1sckp7689V1QEsB_lMEtN5,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-045,0i4FyfagTHVxLqyCUoNuOh,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-046,0Hpt5nViTM8Aj9y_R6JL$j,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-047,3oMIVpmXvSUeY49fan8Kpw,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-048,279s2tXrTPYvYzG7R12eXk,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-049,1AGMkMHibRdAmeDYhL1fLo,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-050,1GQy9jbA5Hfvw84RizJSvr,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-051,3McPgNNGTLWwMKmiojwCAc,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-052,1NhboNSMHNZREObV6p7jEI,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-053,3Gome6L9HKgAgo9v5vrpIS,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-054,1_w6_PJnjG$v9AnZsg1v45,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-055,0_YUKAHXXNZgGusAaO1og0,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-056,2fEXNEBs5O5eq2DqlXkZ3O,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-057,1fLVLTL9TNkQ6fPpeq3rJG,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-058,37lmDcfN9KxxN6PMVtAwnL,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-059,21WcP9kBDGUAiX4XY72gQW,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-060,1tDUGA34jOxQ2ipe9qgJzg,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-061,09Rp2jQgTRWP$3w7iGHoCO,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-062,24CvRaiinKlhpHdLltYu5E,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-063,1gID4LdiXH9u2ZJ_6$MROe,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-064,0OyTmxT3LUKuQmYmtyKdeV,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-065,1KtWSyVbnV5fculDzmJqoP,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-066,1wqOxGRMnHZw9RjxSVTD5e,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-067,2_s9botu1LxQ8cMmdAwMHc,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-068,0LbSE$KPXV3gOF7uoPjIZM,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-069,2_QzP7IvXTXO$jQmkteDEN,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-070,0wQ9Dpkk1G2eqNUPQgRi3d,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-071,0Xbs78gpPSL8UTBCQ80Nyp,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-072,1Xw_sB2F9Ox8swOnwvswjy,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-073,1V3l36eAbHpAONorOuojvD,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-074,0E8DIS$OHUpuGgKYjL2wn3,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-075,0dniKJ6ZfK$BtSWr73Ikh8,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_R03-076,37i7SM67DHZOHxfS8VJftR,shrub_plant,관목,산철쭉,H0.8 X W0.8,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,3$A$hZuEP0Dvy8NXIFeoRz,
P2_S02-001,3XL$dORZLJbuccbS1wcXL5,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-002,0STGURFt1RWuwFdIFoKMSX,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-003,1pRV0dxOLQy9v2Q0B0JgUQ,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-004,0wqR5kpOjMCAiWqrvCV9_6,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-005,20Ge7Cs45Ri8Awst2jO2k4,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-006,1zRHdBPA5SRx9sM50AKOSb,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-007,0AC98q_yjOThIyGA7TzIYB,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-008,39iEr0cZ1Vbg8aSsv5LOfu,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-009,35Ckl215zN2gr9Q0oLxY8w,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-010,2yQb1ROo5HtPZN_oqN$W0J,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-011,0yZieefDDHR8s2HdaxaVJ5,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-012,3MOWxa2snIRQu4mW7px2fp,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-013,0BKp8d_$jQJ9P4PUJrQ$62,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-014,1ctuk0YKDMXQK0YicJqST$,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,A,NEW,PK.50.40.A,"[""PK.50.40.A"", ""PK.70.10.A""]","[""A_check"", ""A_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
P2_S02-015,3zGPZ8pg1KLBxIKqG8JOfO,shrub_plant,관목,조팝나무,H1.0 X W0.5,1,ea,B,NEW,PK.50.40.B,"[""PK.50.40.B"", ""PK.70.10.B""]","[""B_check"", ""B_shrubs""]",2,1yPXjYZdX0pQPHGOXqvyJ8,
